,company,year,quarter,IQ_PRIV,IQ_PUB,IQ_TOTAL_REV_NEXT,FORECAST
0,IQ1883585,2015.0,Q4,1,0,12.254941000000002,13.63571
1,IQ108539514,2015.0,Q4,1,0,5.055035000000004,5.5716844
2,IQ916962,2004.0,Q4,1,0,1.4624239999999986,5.4608903
3,IQ6234353,2013.0,Q4,0,1,5.657999999999987,10.31027
4,IQ2422272,2009.0,Q4,0,1,0.10214099999998894,4.18434
5,IQ1361343,2008.0,Q1,1,0,35.01051,32.15629
6,IQ28071,2009.0,Q4,0,1,327.39162999999996,289.79144
7,IQ9898268,2013.0,Q4,0,1,5.564661000000001,7.2048936
8,IQ243658312,2017.0,Q4,0,1,6.2609099999999955,4.980864
9,IQ212762,2010.0,Q4,0,1,12.08782500000001,13.443144
10,IQ36012959,2015.0,Q4,0,1,1.3794790000000035,5.0388474
11,IQ23297864,2007.0,Q4,1,0,42.931999999999974,48.52186
12,IQ382553,2017.0,Q4,0,1,10720.911,9760.312
13,IQ311686235,2016.0,Q4,0,1,317.4,508.37045
14,IQ29461593,2010.0,Q4,1,0,13.58980600000001,11.514433
15,IQ931212,2006.0,Q4,1,0,6.7797370000000114,9.242384
16,IQ5561930,2014.0,Q4,0,1,61.89703800000001,93.64841
17,IQ33063,2007.0,Q4,1,0,14.893043000000006,13.731749
18,IQ1208760,2007.0,Q4,1,0,9.160315999999995,9.221296
19,IQ137490,2016.0,Q4,0,1,2.4101980000000083,4.846007
20,IQ422292382,2017.0,Q4,0,1,1.1764829999999904,5.578978
21,IQ9560513,2014.0,Q4,0,1,39.312499999999986,34.364883
22,IQ212713,2014.0,Q4,0,1,52.12772000000001,46.42685
23,IQ7687614,2015.0,Q4,0,1,34.379493999999994,25.843267
24,IQ141948818,2015.0,Q4,1,0,3.6582950000000096,8.246305
25,IQ6461318,2008.0,Q4,0,1,7.298180000000002,9.524763
26,IQ7685249,2009.0,Q4,0,1,1.8243219999999951,4.3864884
27,IQ31234290,2011.0,Q4,0,1,7.332314999999994,11.175993
28,IQ34102506,2009.0,Q4,0,1,1.1693150000000117,4.9610276
29,IQ427318,2011.0,Q4,0,1,25.856471999999982,28.039785
30,IQ91780,2016.0,Q4,0,1,4.605405999999988,6.1049027
31,IQ3778127,2011.0,Q4,0,1,14.12299999999999,8.556105
32,IQ883218,2009.0,Q4,0,1,41.15712400000001,17.636518
33,IQ46476571,2015.0,Q4,0,1,3.766798999999992,6.919539
34,IQ47340301,2015.0,Q4,1,0,27.525870999999995,28.326094
35,IQ5631624,2008.0,Q4,0,1,7.852967000000007,12.2767315
36,IQ4481283,2016.0,Q4,0,1,2.6425000000000125,5.119078
37,IQ134680324,2014.0,Q4,0,1,1.5932239999999922,4.2083116
38,IQ30793157,2012.0,Q4,0,1,1.6477920000000097,5.307997
39,IQ10361568,2015.0,Q4,0,1,1.4616259999999954,6.5655656
40,IQ49494278,2013.0,Q4,0,1,0.03158600000000433,5.020827
41,IQ39688384,2015.0,Q4,0,1,2.3252799999999922,5.061476
42,IQ882613,2017.0,Q4,0,1,5.625,14.5662365
43,IQ21770633,2016.0,Q4,0,1,7.414490999999998,7.4388566
44,IQ779116,2015.0,Q4,0,1,0.33111900000000105,4.3726945
45,IQ216553,2017.0,Q4,1,0,4.566065000000009,8.300459
46,IQ84155935,2016.0,Q4,0,1,9.285980999999992,8.488722
47,IQ750833,2008.0,Q4,0,1,4.867671999999999,8.842314
48,IQ37413789,2009.0,Q4,1,0,16.821968,18.61305
49,IQ253288540,2013.0,Q4,1,0,117.19823999999998,49.910545
50,IQ11211822,2009.0,Q4,0,1,3.2435000000000116,5.2109056
51,IQ27546958,2014.0,Q4,0,1,2.3654999999999973,5.034926
52,IQ881892,2011.0,Q1,0,1,82.0085,76.46553
53,IQ48718610,2008.0,Q4,1,0,67.73675,63.58912
54,IQ881966,2010.0,Q4,0,1,0.30816999999998984,7.6144547
55,IQ691417,2008.0,Q4,0,1,2.080966999999987,7.3805833
56,IQ34589769,2013.0,Q4,0,1,1.1795150000000092,6.218962
57,IQ242432874,2010.0,Q4,1,0,10.886987000000005,13.453886
58,IQ207163018,2014.0,Q4,0,1,0.03857600000000616,4.432692
59,IQ23297864,2017.0,Q4,1,0,36.035,38.62114
60,IQ224927734,2015.0,Q4,1,0,18.920263000000006,19.634062
61,IQ20950715,2013.0,Q4,0,1,0.6886759999999867,4.331282
62,IQ2746044,2011.0,Q4,0,1,14.435000000000002,15.250792
63,IQ424449,2013.0,Q4,0,1,64.34286,91.66535
64,IQ530385,2012.0,Q4,1,0,1.7794059999999945,5.641173
65,IQ20849773,2009.0,Q4,0,1,2.734248000000008,6.3682084
66,IQ84606118,2016.0,Q4,1,0,9.77828199999999,10.072935
67,IQ5860866,2008.0,Q4,0,1,9.175171000000006,7.8005967
68,IQ154798,2017.0,Q4,1,0,78.716125,96.90494
69,IQ20376079,2010.0,Q4,0,1,57.162819999999996,44.715622
70,IQ664155,2009.0,Q4,0,1,44.600050000000024,88.93274
71,IQ34102981,2009.0,Q4,0,1,23.260741999999993,11.1089
72,IQ31044891,2014.0,Q4,0,1,0.2820000000000107,4.3491044
73,IQ4484339,1996.0,Q4,1,0,7.961710000000011,11.605009
74,IQ750833,2012.0,Q4,0,1,7.400250999999997,10.280745
75,IQ13609881,2009.0,Q4,1,0,4.821341999999987,7.5258927
76,IQ26868,2008.0,Q4,0,1,640.507,569.3648
77,IQ212047516,2016.0,Q4,0,1,0.1287890000000118,4.28546
78,IQ216578698,2013.0,Q4,1,0,4.763467999999989,8.876631
79,IQ24914939,2016.0,Q4,0,1,15.816914999999995,11.2147045
80,IQ108544096,2015.0,Q4,0,1,13.254379999999998,11.069883
81,IQ5545056,2011.0,Q1,1,0,40.65199999999999,48.792633
82,IQ882787,2009.0,Q4,0,1,43.590965000000025,125.706764
83,IQ34280323,2012.0,Q4,0,1,1.9769000000000005,7.531737
84,IQ8179771,2012.0,Q4,0,1,14.354093000000006,10.354261
85,IQ8121889,2008.0,Q4,0,1,18.835647999999992,20.997145
86,IQ424420,2016.0,Q4,0,1,4.193069000000008,8.797255
87,IQ8100675,2016.0,Q3,0,1,72.975266,62.831802
88,IQ11515945,2017.0,Q4,0,1,4.678696000000002,10.133421
89,IQ1170872,2015.0,Q4,0,1,0.5576159999999959,4.306166
90,IQ8863787,2017.0,Q4,0,1,6.532487000000003,7.721724
91,IQ884370,2017.0,Q4,0,1,2.4908880000000124,5.9432054
92,IQ20376079,2013.0,Q4,0,1,48.89829000000002,46.372597
93,IQ48965277,2012.0,Q4,0,1,0.5059770000000015,4.4183183
94,IQ4493238,2008.0,Q4,0,1,25.244225999999998,16.011946
95,IQ311391300,2012.0,Q4,1,0,2.065088000000003,6.39601
96,IQ52716254,2013.0,Q4,0,1,11.596790999999996,15.342817
97,IQ329623512,2017.0,Q4,0,1,0.24556400000000167,4.24713
98,IQ13229475,2016.0,Q4,0,1,9.000495999999998,35.94844
99,IQ697051,2016.0,Q4,0,1,4.36414400000001,6.201613
100,IQ20375404,2012.0,Q4,0,1,2.7507209999999986,5.6942887
101,IQ69172456,2016.0,Q4,0,1,39.70108999999998,39.36149
102,IQ2989647,2013.0,Q4,1,0,11.796338999999989,14.061003
103,IQ118749094,2015.0,Q4,0,1,1.842061000000001,4.6665635
104,IQ124669,2012.0,Q1,1,0,28.96785,22.34213
105,IQ915825,2016.0,Q4,0,1,21.065946999999994,22.101057
106,IQ46100167,2017.0,Q4,1,0,15.90038899999999,13.309431
107,IQ32543,2009.0,Q4,0,1,1.7869959999999878,5.2390885
108,IQ131457,2017.0,Q4,1,0,1819.6729999999993,2006.0907
109,IQ882629,2001.0,Q4,0,1,18.728999999999985,52.486153
110,IQ779296,2008.0,Q4,1,0,11.063626999999997,10.502821
111,IQ24677080,2015.0,Q4,0,1,0.7416929999999979,5.458876
112,IQ30191,2016.0,Q4,0,1,8.380168999999995,7.464934
113,IQ27695913,2014.0,Q4,0,1,7.101591000000013,8.060652
114,IQ827366,2017.0,Q4,0,1,18.92150000000001,12.676146
115,IQ2420977,2009.0,Q4,0,1,4.679596000000004,7.7127976
116,IQ4493218,2015.0,Q4,0,1,26.741979999999998,16.484404
117,IQ883542,2013.0,Q4,0,1,269.15555,267.7838
118,IQ1522917,2017.0,Q4,0,1,5.150499999999994,6.6456895
119,IQ106623823,2016.0,Q4,1,0,55.914885999999996,60.251404
120,IQ20356326,2017.0,Q4,0,1,0.5495270000000119,4.77545
121,IQ262549448,2015.0,Q4,0,1,1.8984519999999918,10.640089
122,IQ828060,2012.0,Q4,1,0,286.32788,356.04773
123,IQ2557371,2016.0,Q4,1,0,28.447945000000004,39.158577
124,IQ1001166,2017.0,Q4,1,0,10.11701099999999,9.63394
125,IQ206649213,2011.0,Q4,0,1,0.17440500000000725,4.7909837
126,IQ332284100,2017.0,Q4,0,1,10.005708999999996,10.794783
127,IQ426208,2014.0,Q4,1,0,7.307193000000012,9.34207
128,IQ135688,2009.0,Q4,0,1,35.994020000000006,49.018265
129,IQ39505400,2009.0,Q4,1,0,25.355864999999994,31.278875
130,IQ266420758,2014.0,Q4,0,1,43.043000000000006,27.555357
131,IQ127495643,2017.0,Q4,0,1,6.847557999999992,8.445295
132,IQ1883585,2007.0,Q4,1,0,4.389139,7.010512
133,IQ7406282,2016.0,Q4,0,1,1.4223100000000102,23.080854
134,IQ2785704,2014.0,Q4,0,1,1.9306430000000034,6.2628617
135,IQ138820984,2017.0,Q4,0,1,0.1528509999999983,4.357161
136,IQ1361343,2016.0,Q1,1,0,42.464522999999986,43.83629
137,IQ10246536,2017.0,Q4,0,1,3.170019999999994,8.897993
138,IQ217254987,2015.0,Q4,1,0,8.424171999999999,9.003141
139,IQ24929296,2017.0,Q4,0,1,7.608937999999995,16.862532
140,IQ23109814,2017.0,Q4,0,1,58.604996,75.549576
141,IQ137820,2009.0,Q4,0,1,1.013384000000002,5.288832
142,IQ8044106,2009.0,Q4,0,1,24.489834000000002,11.514051
143,IQ108950379,2011.0,Q4,1,0,4.6357209999999895,6.672255
144,IQ8101593,2017.0,Q4,0,1,14.974425999999994,30.137861
145,IQ39032559,2008.0,Q4,1,0,8.618448,7.2405534
146,IQ419188140,2016.0,Q4,0,1,0.28877800000000775,4.517241
147,IQ106623823,2014.0,Q4,1,0,38.532112,32.668037
148,IQ36478,2015.0,Q4,0,1,3129.7740000000003,2466.7537
149,IQ883638,2014.0,Q4,0,1,51.349457,68.362686
150,IQ397947,2011.0,Q4,0,1,12.811966000000012,24.16281
151,IQ24932207,2006.0,Q4,0,1,3.253233999999992,6.2621903
152,IQ2581204,2014.0,Q4,0,1,0.02001300000000583,4.54666
153,IQ33063,2014.0,Q4,1,0,21.151610000000005,27.793447
154,IQ33471,2009.0,Q4,0,1,183.1892,280.9585
155,IQ51476957,2011.0,Q4,1,0,22.42585600000001,29.029448
156,IQ11253822,2012.0,Q4,0,1,0.6935000000000002,4.434035
157,IQ828060,2008.0,Q4,1,0,168.00758000000002,194.99117
158,IQ13466111,2013.0,Q4,1,0,11.565303,15.634871
159,IQ4803148,2014.0,Q4,0,1,3.315909000000005,6.8813004
160,IQ225331106,2016.0,Q4,0,1,3.6436590000000137,7.248793
161,IQ874491,2009.0,Q4,0,1,675.8755,689.5009
162,IQ1925747,2014.0,Q4,1,0,55.97799699999999,21.856169
163,IQ4481892,2012.0,Q4,0,1,0.45098100000001295,5.6613145
164,IQ696981,2012.0,Q4,0,1,26.90924799999999,21.194212
165,IQ20358517,2008.0,Q4,0,1,3.702463999999992,11.64604
166,IQ30469947,2014.0,Q2,1,0,23.811795999999987,26.469366
167,IQ23077133,2009.0,Q4,1,0,56.43600000000001,55.82923
168,IQ25697167,2009.0,Q4,0,1,570.432,489.7453
169,IQ23046303,2011.0,Q4,0,1,64.13526999999999,55.143997
170,IQ38985168,2009.0,Q4,1,0,20.71128999999999,21.957197
171,IQ37502306,2012.0,Q4,0,1,29.225256,26.652441
172,IQ162594,2007.0,Q4,0,1,2.1649610000000052,6.105284
173,IQ79742815,2004.0,Q4,1,0,4.583006000000012,8.424879
174,IQ3358307,2014.0,Q4,0,1,9.272091999999986,13.1495495
175,IQ827366,2015.0,Q4,0,1,1.5204999999999984,4.1386247
176,IQ139512,2009.0,Q4,1,0,44.567966,60.165527
177,IQ4481283,2008.0,Q4,0,1,1.2760000000000105,5.76837
178,IQ881330,2009.0,Q4,0,1,184.02791000000002,358.96024
179,IQ11211822,2013.0,Q4,0,1,7.705500000000001,9.386747
180,IQ206649213,2012.0,Q4,0,1,0.1252969999999891,4.431166
181,IQ109321903,2014.0,Q4,1,0,11.276999999999987,7.5704637
182,IQ27856,2014.0,Q4,1,0,9.381982999999991,15.644743
183,IQ12703856,2016.0,Q4,0,1,18.04069100000001,11.543577
184,IQ91122,2012.0,Q4,1,0,6.583495999999997,8.345411
185,IQ827291,2012.0,Q2,0,1,0.8018570000000125,3.5855696
186,IQ773380,2013.0,Q4,1,0,25.907246,35.796417
187,IQ434333299,2016.0,Q4,1,0,24.679170000000013,24.123518
188,IQ3017647,2013.0,Q3,1,0,25.119,30.510725
189,IQ40254230,2011.0,Q4,1,0,1.9616650000000107,6.048262
190,IQ30341285,2016.0,Q4,1,0,34.649406,38.275215
191,IQ215997380,2011.0,Q4,1,0,3.9298149999999907,8.4404125
192,IQ881918,2013.0,Q4,0,1,17.025499999999994,10.789518
193,IQ36732,2013.0,Q4,0,1,53.445595,58.380493
194,IQ347879,1999.0,Q4,0,1,2.781515000000013,25.012533
195,IQ118755593,2015.0,Q4,0,1,0.603383000000008,4.8578935
196,IQ911244,2006.0,Q4,1,0,17.023378000000008,15.854078
197,IQ8350257,2017.0,Q4,0,1,11.809125999999992,11.193632
198,IQ22255,2001.0,Q4,0,1,6.000033000000002,6.5649858
199,IQ242432874,2014.0,Q4,1,0,11.009784999999994,8.862059
200,IQ103375,2013.0,Q4,0,1,8381.876,8256.842
201,IQ779296,2017.0,Q4,1,0,4.057791000000009,8.327681
202,IQ549751256,2017.0,Q4,0,1,0.1869609999999966,4.2871995
203,IQ879091,2010.0,Q4,0,1,15.143,12.97386
204,IQ37825225,2016.0,Q4,0,1,0.6230630000000019,5.842665
205,IQ26201104,2009.0,Q4,0,1,1.7262139999999988,5.2629533
206,IQ142230,2008.0,Q4,0,1,1.5045629999999903,6.4702897
207,IQ40790666,2017.0,Q4,0,1,0.10231899999999428,12.13986
208,IQ771431,2016.0,Q4,0,1,512.5558,446.76608
209,IQ6461318,2017.0,Q4,0,1,13.412214000000006,15.11833
210,IQ11515945,2011.0,Q4,0,1,1.9900969999999916,7.280806
211,IQ613227,2013.0,Q4,0,1,4.44550000000001,3.272322
212,IQ595624,2004.0,Q2,1,0,4.909821999999991,9.010527
213,IQ106307868,2011.0,Q4,1,0,3.3203980000000115,7.5961595
214,IQ10162982,2003.0,Q4,0,1,0.102926999999994,4.263808
215,IQ5860866,2011.0,Q4,0,1,20.293252999999993,11.177229
216,IQ1001166,2007.0,Q4,1,0,2.9166199999999947,3.694548
217,IQ20932871,2014.0,Q4,1,0,8.56942699999999,17.441175
218,IQ52028816,2011.0,Q4,0,1,2.8400000000000034,6.2370896
219,IQ208316197,2010.0,Q4,1,0,3.429001999999997,7.798781
220,IQ882647,2017.0,Q4,0,1,6.620213000000007,11.556318
221,IQ516656,2014.0,Q4,0,1,1.855891000000014,6.2324815
222,IQ23568713,2015.0,Q4,0,1,0.6310000000000002,5.558562
223,IQ8180602,2016.0,Q4,0,1,119.43318000000001,150.6894
224,IQ424449,2011.0,Q4,0,1,60.213300000000004,80.133736
225,IQ407863,2014.0,Q4,0,1,18.059836999999987,33.691147
226,IQ28299886,2016.0,Q4,1,0,13.852775000000008,15.050093
227,IQ9087373,2008.0,Q4,1,0,5.051700000000011,10.352339
228,IQ10214670,2017.0,Q4,0,1,17.28001599999999,16.262983
229,IQ25285718,2012.0,Q4,0,1,0.40527099999999905,5.338576
230,IQ215997380,2012.0,Q4,1,0,3.5895140000000083,8.099943
231,IQ137820,2015.0,Q4,0,1,4.68698599999999,6.749602
232,IQ381286258,2015.0,Q4,0,1,7.0091779999999915,7.0233445
233,IQ883638,2012.0,Q4,0,1,47.358447999999996,52.373528
234,IQ9616109,2014.0,Q2,1,0,27.842,81.37558
235,IQ27546958,2009.0,Q4,0,1,1.1415000000000077,4.742583
236,IQ555116158,2017.0,Q4,0,1,1.1152580000000114,4.3978105
237,IQ410655347,2015.0,Q4,0,1,1.0556170000000122,4.54579
238,IQ1001166,2016.0,Q4,1,0,10.639668999999998,9.776655
239,IQ145808407,2014.0,Q4,0,1,10.817071999999996,9.611799
240,IQ915825,2017.0,Q4,0,1,28.673485000000014,19.183561
241,IQ47419479,2009.0,Q4,1,0,18.092690000000005,21.897093
242,IQ337443401,2016.0,Q4,0,1,0.41432100000000105,5.0411515
243,IQ154798,2015.0,Q4,1,0,71.474396,67.39661
244,IQ307543439,2016.0,Q4,0,1,5.631405999999998,5.7180467
245,IQ998042,2010.0,Q4,1,0,4.119958999999994,7.595671
246,IQ6524417,2003.0,Q4,0,1,3.601011999999997,5.506026
247,IQ8180602,2009.0,Q4,0,1,109.43987,148.07335
248,IQ665704,2016.0,Q4,0,1,121.44979,118.75643
249,IQ206348759,2017.0,Q4,0,1,30.939120000000017,24.338026
250,IQ35649902,2009.0,Q4,1,0,1.285730000000001,5.324782
251,IQ52028816,2010.0,Q4,0,1,1.3000000000000114,6.963057
252,IQ11515945,2008.0,Q4,0,1,3.628389999999996,7.2033525
253,IQ720205,2011.0,Q4,1,0,16.212830999999994,17.571257
254,IQ6136592,2013.0,Q4,0,1,7.965000000000003,6.583586
255,IQ47195539,2004.0,Q4,1,0,27.41353199999999,51.603653
256,IQ146198577,2015.0,Q4,0,1,1.4166800000000137,4.8580766
257,IQ48711794,2011.0,Q4,1,0,5.059383999999994,6.951552
258,IQ879424,2017.0,Q4,0,1,181.41523999999998,181.95853
259,IQ6999347,2013.0,Q4,0,1,4.344902999999988,7.7336106
260,IQ138652,1998.0,Q2,1,0,1.0750720000000058,5.3212266
261,IQ214382121,2017.0,Q4,0,1,3.4559130000000096,5.448134
262,IQ27892,2012.0,Q4,0,1,6.7135959999999955,9.972776
263,IQ26559298,2010.0,Q1,1,0,46.477012999999985,42.814423
264,IQ779296,2012.0,Q1,1,0,14.335249000000005,16.930204
265,IQ828060,2009.0,Q4,1,0,207.67287,210.3063
266,IQ881538,2017.0,Q4,0,1,5.431999999999988,8.498014
267,IQ212762,2013.0,Q4,0,1,15.607282999999995,15.027174
268,IQ135054,2003.0,Q4,0,1,0.8174640000000011,4.086287
269,IQ117542163,2017.0,Q4,0,1,0.34996300000000247,4.3475785
270,IQ40790666,2012.0,Q4,0,1,7.2456809999999905,13.551847
271,IQ108544096,2016.0,Q4,0,1,17.01482999999999,14.3396435
272,IQ26878836,2012.0,Q4,0,1,4.9199999999999875,6.009154
273,IQ30191,2011.0,Q4,0,1,10.630696,11.0562725
274,IQ24330594,2011.0,Q4,1,0,8.51041699999999,10.652159
275,IQ25697167,2011.0,Q4,0,1,691.5608,557.0877
276,IQ5647569,2011.0,Q4,0,1,37.03724700000001,40.595093
277,IQ881918,2017.0,Q4,0,1,43.1125,33.63479
278,IQ775042,2010.0,Q4,0,1,0.14651499999999373,4.271666
279,IQ45016847,2008.0,Q1,1,0,6.408999999999992,3.7053816
280,IQ4484339,1997.0,Q4,1,0,5.091521,11.458555
281,IQ700601,2010.0,Q4,0,1,702.4561,590.00323
282,IQ7687618,2009.0,Q4,0,1,10.931146000000012,12.936186
283,IQ20388242,2005.0,Q4,0,1,-0.8008370000000014,5.124739
284,IQ40384020,2012.0,Q4,1,0,0.1544550000000129,5.0183396
285,IQ2081659,2006.0,Q4,1,0,8.86597900000001,6.9727464
286,IQ881538,2009.0,Q4,0,1,5.497500000000002,8.79669
287,IQ1376045,2012.0,Q4,0,1,25.100334000000004,40.88993
288,IQ403350686,2015.0,Q4,0,1,2.4990490000000136,5.3942704
289,IQ43246930,2016.0,Q4,0,1,243.89198,288.69135
290,IQ140571,2010.0,Q4,0,1,7.52161000000001,8.366606
291,IQ878918,2015.0,Q4,0,1,58.87893700000001,46.909164
292,IQ28567,2016.0,Q4,0,1,25.711267000000007,31.852636
293,IQ883327,2011.0,Q4,0,1,689.76953,572.48914
294,IQ1029971,2009.0,Q4,0,1,76.6,67.87394
295,IQ6480121,2014.0,Q4,1,0,24.987679000000014,29.44525
296,IQ39367945,2011.0,Q4,0,1,3.0622569999999882,6.384978
297,IQ784187,2011.0,Q4,0,1,7.264263999999997,6.921843
298,IQ9898268,2015.0,Q4,0,1,5.855739999999997,6.936888
299,IQ6999347,2017.0,Q4,0,1,6.547348999999997,10.207319
300,IQ3624465,2006.0,Q4,1,0,3.228365999999994,6.55493
301,IQ79145268,2016.0,Q4,0,1,9.39451600000001,7.4988694
302,IQ238966605,2017.0,Q4,0,1,8.21258499999999,8.859953
303,IQ135695,2008.0,Q4,0,1,1.763668999999993,5.7575364
304,IQ915717,2014.0,Q4,0,1,185.33354,271.27652
305,IQ6562238,2008.0,Q4,0,1,198.89981,279.93097
306,IQ2746044,2010.0,Q4,0,1,11.851499999999987,13.424452
307,IQ133201238,2016.0,Q4,1,0,10.981706000000003,13.304548
308,IQ689325,2015.0,Q4,0,1,11.116967999999986,6.7693467
309,IQ1444030,2016.0,Q4,0,1,7.917657999999989,10.143675
310,IQ877269,1998.0,Q4,1,0,16.867999999999995,18.287153
311,IQ46274613,2013.0,Q4,0,1,11.15310500000001,10.334608
312,IQ4493238,2016.0,Q4,0,1,46.00152,28.259764
313,IQ883085,2002.0,Q4,0,1,8.62718000000001,16.089201
314,IQ266017603,2015.0,Q4,0,1,20.045999999999992,16.260298
315,IQ9285909,2012.0,Q4,0,1,5.480920999999995,10.475889
316,IQ883085,2005.0,Q4,0,1,10.049369000000013,10.453749
317,IQ46107232,2016.0,Q4,0,1,1.0425740000000019,4.562468
318,IQ111855617,2013.0,Q4,0,1,0.22205999999999904,4.313353
319,IQ11611587,2011.0,Q4,0,1,0.4000000000000057,3.7202284
320,IQ1239178,2010.0,Q4,0,1,0.005169999999992569,4.239653
321,IQ716329,2005.0,Q4,1,0,278.05142,338.4428
322,IQ91122,2014.0,Q4,1,0,5.699059000000005,8.984739
323,IQ99085343,2009.0,Q4,1,0,6.062819999999988,10.663664
324,IQ2422670,2013.0,Q4,0,1,1.7519000000000062,5.015471
325,IQ6480121,2010.0,Q4,1,0,10.621839999999992,11.6769085
326,IQ8100444,2010.0,Q4,0,1,94.433266,89.53248
327,IQ355361,2013.0,Q4,0,1,522.84204,438.19876
328,IQ234730935,2014.0,Q4,0,1,0.013701999999994996,4.309233
329,IQ882763,2014.0,Q4,0,1,11.857820000000004,11.0511
330,IQ38010533,2009.0,Q4,0,1,0.3085000000000093,4.2172227
331,IQ93982,2015.0,Q4,0,1,75.481674,52.42193
332,IQ424449,2014.0,Q4,0,1,72.6309,92.95666
333,IQ24932555,2008.0,Q4,0,1,3.4352639999999894,6.7030168
334,IQ307543439,2015.0,Q4,0,1,3.659473999999989,7.2376695
335,IQ4995945,2013.0,Q4,0,1,19.647334999999998,19.505903
336,IQ37502306,2013.0,Q4,0,1,31.976871000000003,28.538977
337,IQ11609342,2014.0,Q4,0,1,0.9705429999999922,2.0242445
338,IQ32896804,2008.0,Q4,1,0,1.438333,6.192229
339,IQ41570535,2017.0,Q4,0,1,136.84761,142.64868
340,IQ716329,2013.0,Q4,1,0,648.41693,859.12646
341,IQ137565702,2009.0,Q4,1,0,141.61441000000002,171.55766
342,IQ418546,2013.0,Q4,0,1,0.6922199999999918,5.917235
343,IQ4692580,2004.0,Q4,1,0,1.6996179999999868,6.155318
344,IQ42082419,2012.0,Q4,0,1,0.4052900000000079,4.4071946
345,IQ530385,2014.0,Q4,1,0,2.832443000000012,5.902571
346,IQ253031919,2016.0,Q4,1,0,8.260356999999999,9.551313
347,IQ3358307,2013.0,Q4,0,1,9.499511000000012,13.108915
348,IQ827291,2017.0,Q4,0,1,0.7892789999999934,4.7587724
349,IQ311444956,2015.0,Q4,1,0,8.509592999999995,8.792662
350,IQ7885356,2008.0,Q4,0,1,4.323194999999998,5.695906
351,IQ8101593,2014.0,Q4,0,1,9.610865999999987,17.089308
352,IQ826824,2005.0,Q4,0,1,2.064706000000001,5.41104
353,IQ29396120,2010.0,Q4,0,1,3.817360000000008,6.1037583
354,IQ146287753,2011.0,Q4,1,0,10.225321000000008,12.913664
355,IQ1170872,2010.0,Q4,0,1,0.3483980000000031,4.44554
356,IQ1058799,2005.0,Q4,1,0,2.434681000000012,6.020949
357,IQ972190,2013.0,Q4,0,1,5047.335999999999,4910.8047
358,IQ34280323,2010.0,Q4,0,1,1.1869279999999947,4.750914
359,IQ691417,2009.0,Q4,0,1,2.4719530000000134,6.264113
360,IQ7909270,2015.0,Q4,0,1,3.1736480000000142,6.694487
361,IQ138652,2017.0,Q2,1,0,31.857,24.241117
362,IQ4493348,2008.0,Q4,0,1,24.474099999999993,31.27619
363,IQ882763,2013.0,Q4,0,1,10.086677000000009,10.371702
364,IQ34509,2015.0,Q4,0,1,225.66612,256.8458
365,IQ28776252,2016.0,Q4,0,1,1.8971259999999859,5.9401383
366,IQ879424,2012.0,Q4,0,1,82.0225,89.434906
367,IQ30642,2016.0,Q4,1,0,23.381497999999993,24.36276
368,IQ22103794,2009.0,Q2,1,0,19.16524000000001,30.532484
369,IQ2462067,2010.0,Q1,1,0,61.706999999999994,76.701515
370,IQ25118027,2017.0,Q4,0,1,120.75663999999999,88.60982
371,IQ882787,2015.0,Q4,0,1,36.24762000000001,64.11966
372,IQ159951597,2017.0,Q4,0,1,141.66133,153.35378
373,IQ139391,2016.0,Q4,0,1,4.1674309999999934,3.8236525
374,IQ881826,2010.0,Q4,0,1,9.050999999999988,9.937117
375,IQ20554996,2017.0,Q4,1,0,46.62272999999999,59.0063
376,IQ33049467,2011.0,Q2,1,0,12.667878000000002,13.605513
377,IQ1001166,2015.0,Q4,1,0,9.33368999999999,8.363722
378,IQ2420858,2016.0,Q4,0,1,17.545296000000008,16.961927
379,IQ4171782,2013.0,Q4,1,0,13.852000000000004,14.198545
380,IQ691417,2012.0,Q4,0,1,2.5406220000000133,6.6187577
381,IQ23297864,2016.0,Q4,1,0,30.394000000000005,32.71865
382,IQ138652,1999.0,Q2,1,0,1.4719890000000078,5.6974473
383,IQ1444030,2008.0,Q4,0,1,12.333988000000005,12.335691
384,IQ4171782,2006.0,Q4,1,0,8.476981999999992,9.386641
385,IQ1029971,2011.0,Q4,0,1,83.6,78.222664
386,IQ49331125,2015.0,Q4,0,1,0.6414530000000127,4.5972733
387,IQ10214670,2009.0,Q4,0,1,14.704371000000009,20.475142
388,IQ45541198,2008.0,Q4,0,1,1.5192409999999938,6.132231
389,IQ32430110,2010.0,Q4,0,1,3.7224999999999966,6.0420213
390,IQ312391671,2016.0,Q4,0,1,83.79982,67.52744
391,IQ98244713,2017.0,Q4,0,1,4.764373000000006,9.451445
392,IQ24225165,2008.0,Q4,0,1,20.710499999999996,21.126738
393,IQ29703901,2014.0,Q4,0,1,71.34134,78.4621
394,IQ881615,2011.0,Q4,0,1,5.727499999999992,12.4303875
395,IQ27892,2008.0,Q4,0,1,7.167761000000013,13.4668255
396,IQ47195539,2014.0,Q4,1,0,42.56100000000001,65.06216
397,IQ336774,2008.0,Q4,0,1,5537.4023,6209.59
398,IQ2422670,2017.0,Q4,0,1,2.5695479999999975,5.217131
399,IQ36630929,2017.0,Q4,0,1,0.31000499999998965,4.372496
400,IQ876863,2015.0,Q4,0,1,700.65393,484.2376
401,IQ11257739,2015.0,Q4,0,1,9.567623999999995,10.575865
